Postcode,Dwelling Type,Median_Sales_Price,Qtly_Median_Change,Annual_Median_Change,Qtly_Count_Change,Annual_Count_Change,Year,Quarter
2445,Total,900,-0.047599999999999996,0.19920000000000002,-0.46869999999999995,-0.6136,2022,Q2
2068,Total,3120,-0.0473,0.19879999999999998,-0.27399999999999997,-0.2429,2022,Q1
2565,Non Strata,935,0.1065,0.19870000000000002,0.0506,-0.3465,2022,Q2
2016,Strata,1283,0.43799999999999994,0.1986,0.1,-0.2903,2022,Q2
2154,Non Strata,2205,0.0023,0.1984,-0.2241,-0.21739999999999998,2022,Q1
2039,Strata,1450,0.1789,0.19829999999999998,-0.1176,-0.2857,2022,Q3
2118,Non Strata,2100,0.014499999999999999,0.19829999999999998,-0.0351,-0.0179,2023,Q4
2323,Total,710,-0.0111,0.19829999999999998,-0.0873,-0.0254,2022,Q2
2447,Total,710,-0.017,0.19829999999999998,-0.375,-0.5832999999999999,2022,Q2
2021,Strata,980,0.2711,0.198,0.9523999999999999,0.025,2023,Q2
2067,Strata,1180,0.026099999999999998,0.198,0.0,0.032799999999999996,2024,Q1
2069,Total,2965,-0.1877,0.198,-0.375,0.0526,2022,Q1
2557,Total,1150,0.1168,0.1979,0.1807,0.7193,2024,Q1
2213,Strata,1005,0.0958,0.1979,0.15380000000000002,-0.0625,2022,Q1
2219,Non Strata,2575,0.0404,0.1977,0.0556,0.0556,2023,Q3
2643,Total,527,-0.058899999999999994,0.1977,-0.29410000000000003,0.7143,2024,Q1
2643,Non Strata,527,-0.058899999999999994,0.1977,-0.29410000000000003,0.7143,2024,Q1
2526,Non Strata,970,0.12789999999999999,0.1975,0.0,-0.3333,2022,Q2
2340,Strata,314,-0.0346,0.1975,-0.2,-0.3103,2022,Q2
2460,Total,470,-0.0408,0.1975,-0.0504,-0.3333,2022,Q3
2365,Total,440,0.17329999999999998,0.1973,-0.2353,-0.2353,2024,Q1
2365,Non Strata,440,0.17329999999999998,0.1973,-0.2353,-0.2353,2024,Q1
2136,Strata,765,0.1893,0.1972,-0.3611,1.875,2024,Q1
2573,Non Strata,865,0.1234,0.1972,-0.1852,0.6923,2023,Q4
2263,Non Strata,793,-0.009399999999999999,0.1971,-0.30079999999999996,-0.4522,2022,Q2
2324,Strata,587,-0.0017000000000000001,0.19690000000000002,-0.22219999999999998,-0.0667,2023,Q4
2448,Total,666,-0.017,0.1968,-0.3333,-0.3636,2022,Q3
2550,Total,670,0.0308,0.19640000000000002,-0.1978,-0.3423,2022,Q1
2117,Strata,1030,0.19079999999999997,0.1963,-0.2045,0.060599999999999994,2022,Q1
2101,Non Strata,2500,0.0691,0.1962,0.7917000000000001,0.048799999999999996,2023,Q4
2176,Non Strata,1250,-0.0204,0.1962,-0.29469999999999996,0.31370000000000003,2024,Q1
2573,Total,900,0.0588,0.196,0.16,0.035699999999999996,2024,Q1
2096,Non Strata,4088,0.0548,0.196,-0.37929999999999997,-0.1,2022,Q1
2528,Non Strata,855,-0.0172,0.19579999999999997,-0.0392,-0.2097,2022,Q2
2722,Total,413,0.0784,0.1957,0.2,-0.36840000000000006,2022,Q1
2722,Non Strata,413,0.0784,0.1957,0.2,-0.36840000000000006,2022,Q1
2583,Total,550,-0.0435,0.1957,-0.09519999999999999,0.2667,2024,Q1
2583,Non Strata,550,-0.0435,0.1957,-0.09519999999999999,0.2667,2024,Q1
2210,Non Strata,1569,0.10060000000000001,0.1953,-0.1528,-0.046900000000000004,2023,Q4
2529,Strata,765,0.0275,0.1953,0.375,0.0,2022,Q2
2317,Non Strata,1255,0.38670000000000004,0.19519999999999998,-0.25,-0.3077,2023,Q1
2134,Non Strata,3000,0.2766,0.19519999999999998,-0.4583,-0.1333,2022,Q1
2641,Strata,297,-0.0931,0.19519999999999998,0.0,0.0556,2023,Q3
2131,Non Strata,2145,0.061900000000000004,0.195,0.1429,0.2,2023,Q4
2086,Non Strata,2336,0.061900000000000004,0.195,-0.2571,0.1304,2024,Q1
2330,Total,705,0.1463,0.1949,0.0227,-0.2683,2023,Q2
2590,Total,460,0.15,0.1948,-0.1143,0.47619999999999996,2023,Q4
2590,Non Strata,460,0.15,0.1948,-0.1143,0.47619999999999996,2023,Q4
2206,Strata,926,-0.1426,0.1948,0.2,0.0909,2023,Q3
2081,Total,1623,0.0966,0.19469999999999998,-0.2667,-0.3889,2023,Q4
2081,Non Strata,1623,0.0966,0.19469999999999998,-0.2667,-0.3889,2023,Q4
2380,Non Strata,400,0.039,0.19469999999999998,0.21050000000000002,-0.0417,2022,Q3
2580,Total,620,-0.0417,0.1946,-0.0207,-0.327,2022,Q3
2093,Strata,1230,0.0933,0.1942,-0.2143,0.1,2023,Q1
2196,Total,1043,0.0736,0.1942,0.11689999999999999,-0.38130000000000003,2022,Q2
2651,Total,409,-0.0037,0.1942,1.25,0.2857,2022,Q1
2651,Non Strata,409,-0.0037,0.1942,1.25,0.2857,2022,Q1
2131,Non Strata,2030,-0.0897,0.1941,-0.4,0.10529999999999999,2022,Q1
2549,Total,1200,0.3953,0.19399999999999998,0.0,-0.0625,2023,Q1
2485,Total,800,-0.009300000000000001,0.19399999999999998,0.4756,0.2737,2023,Q3
2651,Total,490,0.15289999999999998,0.1937,1.8,0.75,2022,Q4
2651,Non Strata,490,0.15289999999999998,0.1937,1.8,0.75,2022,Q4
2470,Total,450,0.0227,0.1936,-0.6486,-0.5301,2022,Q1
2208,Total,1850,0.1563,0.1935,-0.3429,0.09519999999999999,2024,Q1
2263,Strata,555,0.0374,0.1935,-0.25,-0.375,2022,Q3
2280,Non Strata,925,-0.075,0.1935,-0.0253,-0.172,2022,Q2
2517,Strata,845,0.2509,0.1934,-0.05,-0.2692,2022,Q1
2285,Strata,609,0.0223,0.1931,8.0,0.0,2022,Q3
2285,Total,758,0.0101,0.193,-0.22219999999999998,-0.0968,2022,Q1
2477,Non Strata,990,0.047599999999999996,0.1928,-0.2895,-0.2703,2022,Q2
2530,Strata,665,0.0231,0.1928,-0.3889,-0.0833,2022,Q4
2226,Non Strata,1628,-0.0724,0.19269999999999998,-0.5106,-0.303,2022,Q1
2191,Total,1610,0.15,0.19260000000000002,-0.1333,0.44439999999999996,2023,Q3
2550,Non Strata,680,0.0462,0.1925,-0.1818,-0.3208,2022,Q1
2107,Strata,1100,-0.306,0.1924,-0.0833,-0.45,2022,Q4
2229,Non Strata,2403,0.092,0.1923,0.0,-0.3898,2022,Q2
2154,Total,1908,0.0591,0.19219999999999998,0.2214,0.1348,2023,Q3
2765,Strata,900,0.0256,0.19210000000000002,-0.2778,-0.2778,2022,Q2
2046,Total,1669,-0.006500000000000001,0.19210000000000002,-0.2121,-0.271,2023,Q1
2877,Total,180,-0.1818,0.19210000000000002,0.1905,0.25,2022,Q3
2877,Non Strata,180,-0.1818,0.19210000000000002,0.1905,0.25,2022,Q3
2759,Total,1028,0.0907,0.19190000000000002,0.1607,0.3265,2023,Q4
2336,Total,435,0.061,0.1918,0.3333,0.1765,2022,Q1
2336,Non Strata,435,0.061,0.1918,0.3333,0.1765,2022,Q1
2484,Non Strata,918,0.025099999999999997,0.1916,-0.1613,-0.4694,2022,Q2
2143,Non Strata,1311,0.1496,0.19140000000000001,-0.2,0.1765,2023,Q4
2029,Strata,1800,0.2414,0.1913,-0.2162,-0.1471,2024,Q1
2463,Non Strata,825,0.1379,0.1913,-0.1143,-0.060599999999999994,2024,Q1
2448,Non Strata,673,-0.028900000000000002,0.1913,-0.2778,-0.2973,2022,Q3
2222,Non Strata,1823,0.0784,0.1912,0.07690000000000001,0.5556,2023,Q3
2560,Non Strata,810,0.015700000000000002,0.1912,-0.25489999999999996,-0.1618,2022,Q1
2594,Non Strata,530,0.1277,0.191,-0.0816,-0.16670000000000001,2023,Q4
2446,Total,710,-0.0241,0.19079999999999997,-0.449,-0.25,2022,Q1
2257,Non Strata,1280,0.0039000000000000003,0.1907,-0.25,-0.38409999999999994,2022,Q1
2232,Non Strata,1608,-0.005,0.1907,-0.449,-0.36469999999999997,2022,Q1
2031,Non Strata,3638,-0.03,0.1907,-0.4754,-0.36,2022,Q1
2145,Non Strata,1250,0.0504,0.1905,0.0414,-0.2775,2022,Q2
2009,Strata,1250,0.0417,0.1905,0.45,0.0545,2023,Q2
2050,Strata,910,-0.0194,0.19030000000000002,0.0833,0.44439999999999996,2024,Q1
2108,Total,4850,0.7963,0.1902,0.6667000000000001,0.07139999999999999,2024,Q1
2108,Non Strata,4850,0.6441,0.1902,0.875,0.07139999999999999,2024,Q1
2477,Total,970,0.2125,0.1902,-0.0889,-0.3881,2022,Q4
2041,Total,2300,0.1705,0.18989999999999999,-0.2347,-0.10710000000000001,2022,Q1
2527,Total,863,0.0268,0.18969999999999998,-0.0297,-0.37579999999999997,2022,Q3
2484,Total,900,0.0256,0.18969999999999998,-0.17190000000000003,-0.4904,2022,Q2
2199,Total,1139,0.1244,0.18960000000000002,0.1852,0.6,2023,Q3
2196,Non Strata,1213,-0.0098,0.1892,-0.48310000000000003,-0.061200000000000004,2022,Q1
2700,Total,330,-0.0704,0.1892,-0.1379,-0.3056,2023,Q3
2146,Total,981,0.37200000000000005,0.1891,-0.20629999999999998,-0.48450000000000004,2023,Q1
2119,Total,2408,0.0033,0.1891,-0.0189,0.7333,2023,Q4
2536,Strata,585,0.0086,0.18899999999999997,-0.1429,-0.22579999999999997,2023,Q4
2540,Total,865,-0.038900000000000004,0.18899999999999997,-0.22089999999999999,-0.3679,2022,Q2
2622,Total,960,0.4382,0.1889,-0.22219999999999998,0.75,2023,Q4
2208,Non Strata,1890,0.0862,0.1887,-0.2,0.11109999999999999,2024,Q1
2173,Non Strata,1052,-0.0028000000000000004,0.1887,0.6957,0.6957,2022,Q2
2647,Total,700,0.162,0.1885,0.0,1.0,2023,Q3
2550,Non Strata,725,0.0507,0.1885,-0.15380000000000002,-0.2826,2022,Q2
2100,Total,2199,0.0277,0.1885,0.0,0.3191,2024,Q1
2794,Total,410,-0.0060999999999999995,0.1884,-0.125,-0.37310000000000004,2022,Q3
2293,Total,1010,0.3649,0.1882,0.09519999999999999,0.0455,2022,Q4
2533,Total,1485,0.0068000000000000005,0.188,0.3774,-0.013500000000000002,2022,Q2
2165,Total,980,0.11359999999999999,0.18789999999999998,-0.0331,0.3,2024,Q1
2350,Total,535,0.0181,0.18780000000000002,-0.1467,-0.3876,2022,Q4
2285,Non Strata,775,0.0131,0.1877,-0.2667,-0.1232,2022,Q1
2481,Total,2375,0.1642,0.1875,-0.4639,-0.42219999999999996,2022,Q1
2226,Non Strata,1615,0.047,0.1875,-0.15,0.8889,2023,Q4
2138,Non Strata,2613,0.0275,0.1875,0.0,-0.1765,2022,Q3
2166,Non Strata,1110,0.0254,0.18719999999999998,-0.1,0.25,2023,Q4
2019,Total,1015,0.0701,0.18710000000000002,0.3788,-0.0421,2022,Q2
2152,Total,920,0.0455,0.18710000000000002,-0.0364,0.0816,2022,Q3
2787,Total,588,0.25,0.1869,0.0,-0.5897,2022,Q4
2257,Total,1223,0.063,0.1869,-0.1469,-0.40490000000000004,2022,Q2
2117,Total,1643,0.12689999999999999,0.1868,-0.098,0.2432,2023,Q4
2529,Non Strata,1128,0.0604,0.1868,-0.2,-0.0526,2023,Q4
2260,Total,1573,-0.0032,0.1868,-0.08199999999999999,-0.3488,2022,Q2
2317,Strata,712,0.1392,0.1867,1.1667,0.1818,2024,Q1
2571,Total,1050,0.060599999999999994,0.1864,-0.32,-0.5640999999999999,2022,Q3
2100,Strata,1068,0.0466,0.1861,-0.0909,-0.16670000000000001,2022,Q1
2500,Strata,718,0.0725,0.18600000000000003,-0.3143,-0.4,2022,Q1
2060,Total,1320,0.0353,0.18600000000000003,-0.2475,0.013300000000000001,2024,Q1
2650,Total,510,-0.0097,0.18600000000000003,-0.0373,-0.2487,2022,Q3
2745,Non Strata,1020,-0.0727,0.18600000000000003,0.0482,-0.38299999999999995,2022,Q2
2767,Total,855,0.0364,0.1859,-0.2187,-0.2647,2022,Q1
2173,Non Strata,1225,0.025099999999999997,0.1859,-0.1429,0.6667000000000001,2024,Q1
2170,Non Strata,1168,0.0255,0.1858,-0.2322,-0.0414,2024,Q1
2095,Total,2300,0.201,0.1856,-0.0455,-0.0455,2024,Q1
2765,Non Strata,1185,-0.0042,0.1856,0.0231,-0.4885,2022,Q3
2204,Strata,895,0.0655,0.18539999999999998,-0.3175,0.16219999999999998,2023,Q4
2131,Non Strata,2110,0.0268,0.18539999999999998,-0.2593,0.1765,2023,Q3
2263,Strata,528,0.0144,0.18539999999999998,-0.6570999999999999,-0.4783,2022,Q1
2156,Total,3200,0.2801,0.1852,-0.3333,-0.5556,2022,Q4
2152,Strata,640,0.0159,0.1852,0.381,0.3182,2024,Q1
2211,Non Strata,1415,0.0443,0.18510000000000001,0.0962,0.5,2023,Q4
2324,Non Strata,685,-0.028399999999999998,0.18510000000000001,0.0263,-0.12689999999999999,2022,Q2
2480,Non Strata,717,-0.0733,0.18510000000000001,-0.08199999999999999,-0.4932,2022,Q2
2580,Strata,554,0.0073,0.185,-0.25,0.3333,2024,Q1
2145,Non Strata,1185,-0.0176,0.185,-0.3679,-0.1625,2022,Q1
2154,Non Strata,2275,0.009300000000000001,0.18489999999999998,0.2329,0.0345,2023,Q3
2705,Non Strata,314,-0.0751,0.18489999999999998,0.0,0.1282,2022,Q2
2567,Total,1007,0.0872,0.18469999999999998,-0.1813,-0.3641,2022,Q2
2120,Non Strata,2085,0.0747,0.18469999999999998,-0.2444,0.0968,2024,Q1
2048,Non Strata,2280,0.0857,0.1844,0.10529999999999999,0.3125,2024,Q1
2168,Total,835,0.0036,0.1844,-0.2687,0.1264,2022,Q1
2196,Non Strata,1350,0.08,0.18420000000000003,0.0426,0.13949999999999999,2024,Q1
2620,Strata,450,0.0227,0.18420000000000003,-0.0723,0.0694,2024,Q1
2340,Total,539,0.0564,0.1841,-0.075,0.12689999999999999,2024,Q1
2319,Non Strata,708,-0.0208,0.1841,0.0,-0.0526,2022,Q2
2641,Total,426,0.0012,0.1833,-0.21050000000000002,-0.2623,2022,Q3
2162,Non Strata,1166,0.051399999999999994,0.1832,0.3056,0.0444,2023,Q4
2768,Non Strata,1550,0.0016,0.1832,-0.2838,0.0,2023,Q4
2765,Total,1156,-0.012,0.1832,-0.006999999999999999,-0.4982,2022,Q3
2478,Strata,905,0.0774,0.183,-0.1489,-0.3333,2022,Q2
2450,Total,785,0.0064,0.18289999999999998,-0.08289999999999999,-0.1674,2022,Q2
2763,Total,1100,0.068,0.18280000000000002,-0.0672,0.1935,2023,Q3
2594,Total,440,-0.047599999999999996,0.18280000000000002,-0.20829999999999999,-0.1972,2022,Q4
2350,Strata,363,0.2609,0.1827,-0.29410000000000003,1.0,2023,Q4
2285,Non Strata,781,0.027000000000000003,0.1826,-0.0076,-0.10339999999999999,2022,Q2
2341,Total,272,-0.1487,0.1826,1.0,0.0909,2022,Q3
2341,Non Strata,272,-0.1487,0.1826,1.0,0.0909,2022,Q3
2590,Non Strata,350,0.0836,0.18239999999999998,-0.0294,-0.0833,2022,Q2
2477,Total,940,0.0273,0.18239999999999998,-0.2391,-0.3636,2022,Q2
2007,Strata,870,0.0774,0.1821,-0.0417,0.122,2023,Q3
2049,Total,1113,-0.32780000000000004,0.1819,-0.519,-0.3214,2022,Q1
2880,Non Strata,195,0.17120000000000002,0.1818,-0.0547,-0.07629999999999999,2022,Q4
2880,Total,195,0.1304,0.1818,-0.0833,-0.1168,2022,Q4
2209,Strata,780,0.08410000000000001,0.1818,-0.3,-0.0667,2022,Q4
2334,Total,650,0.0,0.1818,0.0,-0.2667,2024,Q1
2334,Non Strata,650,0.0,0.1818,0.0,-0.2667,2024,Q1
2060,Strata,1300,-0.07139999999999999,0.1818,-0.3678,-0.2763,2022,Q1
2390,Non Strata,480,0.23079999999999998,0.1815,-0.3143,-0.29410000000000003,2023,Q3
2177,Non Strata,1088,0.1216,0.1813,-0.36840000000000006,-0.3333,2023,Q4
2146,Total,979,-0.0981,0.1812,-0.0213,0.26030000000000003,2022,Q1
2263,Strata,535,0.014199999999999999,0.18100000000000002,0.6667000000000001,0.11109999999999999,2022,Q2
2074,Total,2583,0.12279999999999999,0.18059999999999998,-0.32,-0.1707,2024,Q1
2284,Total,850,0.0828,0.18059999999999998,-0.15689999999999998,-0.5057,2022,Q3
2118,Non Strata,1890,-0.0308,0.1805,-0.1404,0.0,2022,Q1
2040,Strata,1145,-0.0653,0.1804,0.11630000000000001,0.5484,2023,Q4
2077,Non Strata,1800,0.0588,0.18030000000000002,-0.15789999999999998,0.2,2024,Q1
2100,Non Strata,2540,0.048499999999999995,0.18030000000000002,-0.025,0.3,2024,Q1
2452,Total,733,0.0317,0.18030000000000002,0.0313,-0.0435,2022,Q2
2548,Strata,590,0.11320000000000001,0.18,-0.15,-0.15,2023,Q3
2040,Total,1770,0.10619999999999999,0.18,-0.11320000000000001,0.09300000000000001,2024,Q1
2450,Non Strata,885,0.0077,0.18,-0.2464,-0.4721,2022,Q3
2047,Non Strata,2832,-0.055999999999999994,0.18,-0.6667000000000001,-0.3529,2022,Q1
2282,Total,1018,-0.075,0.18,-0.1852,-0.3889,2022,Q2
2430,Total,590,-0.1128,0.18,-0.2895,-0.4767,2022,Q3
2440,Total,525,0.07139999999999999,0.17980000000000002,-0.0128,-0.4211,2022,Q4
2567,Non Strata,1021,0.0029,0.17980000000000002,-0.0308,-0.3262,2022,Q2
2137,Non Strata,2900,-0.0492,0.17980000000000002,-0.3019,-0.1591,2022,Q1
2016,Strata,1070,0.0808,0.1797,0.060599999999999994,-0.0278,2023,Q3
2145,Non Strata,1280,0.0364,0.1797,-0.018799999999999997,0.256,2023,Q4
2439,Total,755,-0.0958,0.1797,0.5714,-0.4211,2022,Q4
2439,Non Strata,755,-0.0958,0.1797,0.5714,-0.4211,2022,Q4
2007,Total,903,-0.0975,0.1797,-0.1429,-0.1818,2022,Q2
2048,Non Strata,2250,0.16879999999999998,0.1796,-0.0625,0.25,2023,Q2
2327,Total,625,0.10619999999999999,0.17920000000000003,0.1489,0.6364,2024,Q1
2870,Total,500,0.0471,0.17920000000000003,-0.2182,0.16219999999999998,2024,Q1
2870,Non Strata,500,0.046,0.17920000000000003,-0.1887,0.16219999999999998,2024,Q1
2319,Total,708,0.0202,0.17920000000000003,-0.07690000000000001,-0.122,2022,Q2
2770,Non Strata,790,0.0395,0.1791,0.0803,0.43689999999999996,2024,Q1
2768,Non Strata,1548,0.032400000000000005,0.179,0.042300000000000004,0.12119999999999999,2023,Q3
2450,Strata,570,0.0364,0.1789,-0.1867,-0.1974,2022,Q2
2440,Non Strata,528,0.0765,0.1788,-0.027000000000000003,-0.4545,2022,Q4
2530,Total,808,-0.0031,0.1788,0.1524,-0.2754,2022,Q2
2574,Non Strata,1055,-0.0643,0.1788,-0.0625,0.0,2023,Q2
2222,Strata,657,0.0298,0.17859999999999998,-0.3333,-0.2,2024,Q1
2529,Total,990,0.0102,0.17859999999999998,-0.009899999999999999,-0.2,2022,Q3
2117,Non Strata,1650,-0.0449,0.17859999999999998,-0.43939999999999996,-0.46380000000000005,2022,Q1
2850,Total,707,0.01,0.1783,-0.2018,-0.3958,2022,Q3
2153,Total,1620,0.044500000000000005,0.1782,0.051500000000000004,0.193,2023,Q3
2256,Strata,718,0.0177,0.1782,0.25,-0.16670000000000001,2022,Q1
2767,Non Strata,938,0.0602,0.17800000000000002,-0.0233,-0.3226,2022,Q2
2752,Total,1059,-0.0536,0.17800000000000002,-0.125,-0.4,2022,Q2
2752,Non Strata,1059,-0.0536,0.17800000000000002,-0.125,-0.4,2022,Q2
2551,Total,795,0.41960000000000003,0.1778,0.6667000000000001,-0.2857,2022,Q4
2038,Total,1908,0.13570000000000002,0.1778,0.5185,0.1081,2023,Q2
2075,Total,2650,-0.018500000000000003,0.1778,-0.24350000000000002,-0.1714,2022,Q1
2534,Non Strata,1590,-0.3121,0.1778,-0.3056,-0.1379,2022,Q1
2167,Total,895,0.1084,0.1776,-0.21050000000000002,-0.21050000000000002,2022,Q2
2135,Non Strata,4210,0.0795,0.1776,-0.46149999999999997,-0.1923,2024,Q1
2194,Strata,650,0.0484,0.1775,0.2644,0.6418,2023,Q4
2446,Non Strata,720,-0.0329,0.17739999999999997,-0.45740000000000003,-0.2273,2022,Q1
2527,Non Strata,860,0.0287,0.1773,0.0375,-0.2845,2022,Q2
2756,Total,980,0.0398,0.1772,-0.2482,-0.3312,2022,Q2
2170,Non Strata,1130,0.0992,0.1771,0.0567,0.2975,2023,Q4
2527,Strata,665,0.0231,0.177,-0.2903,-0.2414,2022,Q1
2161,Non Strata,1103,-0.0278,0.177,-0.2143,0.32,2023,Q4
2165,Non Strata,965,0.0158,0.17679999999999998,-0.1771,0.026000000000000002,2022,Q1
2070,Strata,1265,0.0489,0.17670000000000002,-0.125,-0.5,2022,Q3
2463,Non Strata,783,0.0433,0.17670000000000002,0.2,-0.125,2022,Q2
2573,Total,850,0.1057,0.1765,-0.17859999999999998,0.7692,2023,Q4
2088,Strata,1400,0.08109999999999999,0.1765,-0.3923,0.0676,2024,Q1
2153,Non Strata,1800,0.0635,0.1765,0.0154,0.1282,2023,Q3
2517,Total,1200,0.0435,0.1765,0.0816,0.4324,2023,Q3
2209,Total,1400,0.014499999999999999,0.1765,0.1081,-0.04650000000000001,2023,Q4
2257,Non Strata,1200,0.0042,0.1765,-0.08470000000000001,0.2,2024,Q1
2460,Non Strata,475,-0.05,0.1765,0.0,-0.2944,2022,Q3
2529,Non Strata,1100,-0.0833,0.1765,0.0882,-0.1868,2022,Q3
2228,Total,1070,0.019,0.17579999999999998,-0.0268,-0.34340000000000004,2022,Q3
2068,Total,3072,0.005600000000000001,0.1757,-0.1311,-0.0702,2022,Q3
2473,Non Strata,1163,-0.225,0.1754,1.8,1.3333000000000002,2022,Q3
2456,Non Strata,875,-0.052000000000000005,0.1753,0.2286,-0.3857,2022,Q2
2300,Non Strata,1845,-0.0821,0.1752,-0.0588,0.0,2024,Q1
2112,Non Strata,2550,0.0385,0.1751,-0.2143,-0.0678,2023,Q4
2224,Non Strata,2048,0.023700000000000002,0.175,-0.5102,0.0909,2024,Q1
2372,Total,470,0.0217,0.175,0.3333,-0.2593,2023,Q3
2372,Non Strata,470,0.0217,0.175,0.3333,-0.2593,2023,Q3
2641,Non Strata,470,-0.0105,0.175,-0.0886,-0.0526,2022,Q3
2541,Non Strata,705,-0.06,0.175,-0.0342,-0.2937,2022,Q2
2450,Non Strata,880,0.053899999999999997,0.17489999999999997,-0.335,-0.24309999999999998,2022,Q1
2573,Non Strata,860,0.048799999999999996,0.17489999999999997,0.47619999999999996,0.3478,2022,Q2
2526,Total,948,0.1017,0.1747,0.0,-0.3425,2022,Q2
2211,Total,1323,0.0296,0.1744,0.1231,0.5207999999999999,2023,Q4
2326,Total,590,-0.032799999999999996,0.1741,-0.4722,-0.4412,2022,Q3
2326,Non Strata,590,-0.032799999999999996,0.1741,-0.4722,-0.4412,2022,Q3
2046,Strata,1215,0.13019999999999998,0.1739,-0.15380000000000002,0.018500000000000003,2023,Q4
2627,Non Strata,1717,0.037200000000000004,0.17370000000000002,-0.11109999999999999,-0.11109999999999999,2022,Q3
2000,Total,1285,0.11259999999999999,0.17350000000000002,-0.0529,0.1257,2023,Q4
2774,Total,1025,0.1553,0.1734,-0.27449999999999997,-0.09759999999999999,2022,Q1
2774,Non Strata,1025,0.1553,0.1734,-0.27449999999999997,-0.09759999999999999,2022,Q1
2642,Total,458,0.34590000000000004,0.17329999999999998,0.7778,0.0,2023,Q4
2642,Non Strata,458,0.34590000000000004,0.17329999999999998,0.7778,0.0,2023,Q4
2282,Non Strata,1085,-0.1341,0.17329999999999998,-0.0526,-0.3333,2022,Q2
2535,Non Strata,1760,-0.21780000000000002,0.17329999999999998,-0.0968,-0.3778,2022,Q2
2106,Non Strata,3378,0.1074,0.1732,-0.2857,-0.375,2022,Q1
2766,Strata,745,0.042,0.1732,0.3333,0.5385,2023,Q3
2176,Total,1135,-0.0044,0.17309999999999998,0.0455,-0.098,2022,Q2
2094,Total,1950,-0.0824,0.1729,0.3529,0.15,2023,Q1
2870,Total,475,0.23379999999999998,0.1728,-0.0784,-0.4719,2022,Q4
2587,Total,323,-0.051500000000000004,0.1727,0.0,0.5,2022,Q1
2587,Non Strata,323,-0.051500000000000004,0.1727,0.0,0.5,2022,Q1
2212,Total,1308,0.0163,0.1726,-0.1176,0.5,2023,Q4
2036,Non Strata,2463,-0.061900000000000004,0.1726,-0.39289999999999997,-0.20929999999999999,2022,Q1
2118,Total,938,-0.0021,0.1725,-0.36090000000000005,-0.5526,2022,Q2
2767,Non Strata,885,0.0412,0.1722,-0.15689999999999998,-0.1887,2022,Q1
2534,Total,1540,-0.16760000000000003,0.1722,-0.36590000000000006,-0.2353,2022,Q1
2155,Total,1430,0.051500000000000004,0.1721,0.2751,0.1161,2023,Q2
2527,Non Strata,890,0.0349,0.1718,-0.0241,-0.35710000000000003,2022,Q3
2390,Total,410,0.0513,0.1714,-0.1833,0.0,2022,Q1
2460,Total,451,-0.0353,0.1714,-0.2921,-0.14859999999999998,2022,Q1
2151,Non Strata,1901,0.18780000000000002,0.17129999999999998,-0.0556,0.4167,2023,Q3
2327,Non Strata,650,0.1295,0.17120000000000002,0.1081,0.5769,2024,Q1
2444,Total,770,-0.0941,0.1711,-0.1582,-0.1364,2022,Q2
2680,Non Strata,586,0.126,0.171,0.1379,-0.3832,2022,Q4
2450,Non Strata,878,-0.0104,0.171,-0.0282,-0.1534,2022,Q2
2722,Total,435,0.035699999999999996,0.1709,0.22219999999999998,0.1,2023,Q3
2722,Non Strata,435,0.035699999999999996,0.1709,0.22219999999999998,0.1,2023,Q3
2177,Total,970,-0.0207,0.1709,-0.1613,-0.2121,2022,Q2
2770,Non Strata,761,0.0354,0.17079999999999998,-0.0435,0.2816,2023,Q4
2549,Total,981,0.35240000000000005,0.1707,-0.1429,0.0,2023,Q3
2190,Total,1200,0.0345,0.1707,-0.5047,-0.30260000000000004,2022,Q1
2287,Strata,600,-0.0011,0.1707,0.07139999999999999,-0.2857,2022,Q3
2259,Strata,600,-0.016399999999999998,0.1707,0.0,-0.6562,2022,Q3
2534,Total,1905,0.237,0.1705,-0.35710000000000003,-0.55,2022,Q2
2199,Total,1071,0.05,0.1705,-0.32909999999999995,-0.0862,2022,Q1
2110,Strata,1381,0.18539999999999998,0.1703,-0.381,-0.07139999999999999,2022,Q1
2114,Strata,736,0.09369999999999999,0.1702,0.0882,0.0571,2023,Q3
2536,Strata,550,-0.1193,0.1702,-0.16670000000000001,0.0,2022,Q1
2794,Non Strata,430,0.1391,0.17010000000000003,0.0,0.11109999999999999,2024,Q1
2488,Total,1003,0.0217,0.17010000000000003,0.1875,0.5832999999999999,2023,Q4
2019,Strata,860,-0.0199,0.17010000000000003,-0.0179,0.34149999999999997,2023,Q4
2870,Non Strata,475,0.23379999999999998,0.17,-0.0784,-0.46590000000000004,2022,Q4
2164,Total,1126,0.0874,0.17,-0.2923,0.0222,2024,Q1
2641,Strata,293,-0.0152,0.17,0.2632,-0.11109999999999999,2023,Q4
2039,Total,2083,0.079,0.1699,0.1795,0.39390000000000003,2023,Q3
2130,Strata,904,-0.0069,0.1699,0.4667,0.1,2023,Q2
2230,Strata,1152,0.0288,0.1698,-0.3861,-0.5488000000000001,2022,Q2
2113,Non Strata,2563,0.1366,0.1697,-0.1628,-0.0526,2023,Q4
2176,Non Strata,1141,-0.01,0.1697,0.0864,-0.102,2022,Q2
2487,Strata,845,0.0764,0.1696,-0.0444,-0.4028,2022,Q2
